"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"THANGAMAYL","Thangamayil Jewellery Limited","7(2)","N B ARUN","Promoter Group","Equity Shares","22300","0.16",,"4956","1991823","Buy","Equity Shares","27256","0.2","27-Aug-2020","31-Aug-2020","03-Sep-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","03-Sep-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1078257_313382_03092020040726_WEB.xml"
"THANGAMAYL","Thangamayil Jewellery Limited","7(2)","B PRASANNAN","Promoter Group","Equity Shares","21480","0.16",,"4650","1894579","Buy","Equity Shares","26130","0.19","28-Aug-2020","28-Aug-2020","03-Sep-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","03-Sep-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1078257_313382_03092020040726_WEB.xml"
"MINDTREE","MindTree Limited","7(2)","Susmita Bagchi","Promoter Group","Equity Shares","2670000","1.62",,"24767","29913830","Sell","Equity Shares","2645233","1.61","31-Aug-2020","31-Aug-2020","01-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 16:06","https://archives.nseindia.com/corporate/xbrl/IT_1078255_313379_03092020040618_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","SITA RAMAIAH CHAGARLAMUDI","Employees/Designated Employees","Equity Shares","101500","0.09",,"1000","1150000","Buy","Equity Shares","102500","0.1","31-Aug-2020","02-Sep-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:37","https://archives.nseindia.com/corporate/xbrl/IT_1078254_313376_03092020033706_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","RAMA KRISHNA BV","Employees/Designated Employees","Equity Shares","5650","0.01",,"3500","4153715","Sell","Equity Shares","2150","0","27-Aug-2020","27-Aug-2020","02-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:37","https://archives.nseindia.com/corporate/xbrl/IT_1078254_313376_03092020033706_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","Rama Suryadevara","Promoter Group","Equity Shares","40000","0.04",,"6000","6913620","Sell","Equity Shares","34000","0.03","02-Sep-2020","02-Sep-2020","03-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:37","https://archives.nseindia.com/corporate/xbrl/IT_1078254_313376_03092020033706_WEB.xml"
"RAJESHEXPO","Rajesh Exports Limited","7(2)","RAJESH JASVANTRAI MEHTA","Promoters","Equity Shares","88467145","29.96",,"14500","7789255","Buy","Equity Shares","88481645","29.97","31-Mar-2020","31-Mar-2020","01-Apr-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1078252_313373_03092020032201_WEB.xml"
"RAJESHEXPO","Rajesh Exports Limited","7(2)","RAJESH JASVANTRAI MEHTA","Promoters","Equity Shares","88464145","29.96",,"3000","1690500","Buy","Equity Shares","88467145","29.96","30-Mar-2020","30-Mar-2020","31-Mar-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:14","https://archives.nseindia.com/corporate/xbrl/IT_1078249_313370_03092020031442_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","Dharam Pal Jindal & Sons (HUF)","Promoter Group","Equity Shares","175209","0.26",,"24700","5666328","Buy","Equity Shares","199909","0.3","31-Aug-2020","31-Aug-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:11","https://archives.nseindia.com/corporate/xbrl/IT_1078247_313367_03092020031104_WEB.xml"
"LT","Larsen & Toubro Limited","7(2)","P RAMAKRISHNAN","Employees/Designated Employees","Equity Shares","33000","0",,"10000","10140000","Sell","Equity Shares","23000","0","19-Aug-2020","19-Aug-2020","01-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:05","https://archives.nseindia.com/corporate/xbrl/IT_1078244_313363_03092020030516_WEB.xml"
"LT","Larsen & Toubro Limited","7(2)","NAKKIRAN R","Employees/Designated Employees","Equity Shares","9000","0",,"2400","2088000","Sell","Equity Shares","6600","0","19-Mar-2020","19-Mar-2020","02-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:05","https://archives.nseindia.com/corporate/xbrl/IT_1078244_313363_03092020030516_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","SAVITA JINDAL","Promoter Group","Equity Shares","231409","0.35",,"2850","656213","Buy","Equity Shares","234259","0.35","31-Aug-2020","31-Aug-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:05","https://archives.nseindia.com/corporate/xbrl/IT_1078245_313364_03092020030517_WEB.xml"
"RAJESHEXPO","Rajesh Exports Limited","7(2)","RAJESH JASVANTRAI MEHTA","Promoters","Equity Shares","88452145","29.95",,"12000","6925440","Buy","Equity Shares","88464145","29.96","27-Mar-2020","27-Mar-2020","30-Mar-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:03","https://archives.nseindia.com/corporate/xbrl/IT_1078242_313359_03092020030306_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","NAIR MANOJ","Other","Equity Shares","155853","0.01",,"90411","165198075","Pledge","Equity Shares","155853","0.01","02-Sep-2020","02-Sep-2020","02-Sep-2020","Pledge Creation","-","-","0","0","0","0","NA","-","03-Sep-2020 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1078240_313356_03092020030044_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","KAMAKHAYA PRASHAD AGGARWAL","Employees/Designated Employees","Equity Shares","16621","0",,"3400","6412400","Sell","Equity Shares","13221","0","01-Sep-2020","01-Sep-2020","02-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1078240_313356_03092020030044_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","JOSEPH MATHEW","Employees/Designated Employees","Equity Shares","235500","0.01",,"5000","9328600","Sell","Equity Shares","230500","0.01","01-Sep-2020","01-Sep-2020","02-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1078240_313356_03092020030044_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SARDANA RAJEEV","Employees/Designated Employees","Equity Shares","657390","0.04",,"250","253663","Buy","Equity Shares","657640","0.04","25-Aug-2020","25-Aug-2020","02-Sep-2020","ESOP","-","-","0","0","0","0","NA","-","03-Sep-2020 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1078240_313356_03092020030044_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SARDANA RAJEEV","Employees/Designated Employees","Equity Shares","657640","0.04",,"10000","18735000","Sell","Equity Shares","647640","0.04","01-Sep-2020","01-Sep-2020","02-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 15:00","https://archives.nseindia.com/corporate/xbrl/IT_1078240_313356_03092020030044_WEB.xml"
"MAHSEAMLES","Maharashtra Seamless Limited","7(2)","Dharam Pal Jindal","Promoters","Equity Shares","169722","0.25",,"50600","11647809","Buy","Equity Shares","220322","0.33","31-Aug-2020","31-Aug-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 14:56","https://archives.nseindia.com/corporate/xbrl/IT_1078237_313352_03092020025640_WEB.xml"
"RAJESHEXPO","Rajesh Exports Limited","7(2)","RAJESH JASVANTRAI MEHTA","Promoters","Equity Shares","88447145","29.95",,"5000","2942500","Buy","Equity Shares","88452145","29.95","26-Mar-2020","26-Mar-2020","26-Mar-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 14:53","https://archives.nseindia.com/corporate/xbrl/IT_1078235_313347_03092020025335_WEB.xml"
"RAJESHEXPO","Rajesh Exports Limited","7(2)","RAJESH JASVANTRAI MEHTA","Promoters","Equity Shares","88437145","29.95",,"10000","5407800","Buy","Equity Shares","88447145","0","24-Mar-2020","24-Mar-2020","24-Mar-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 14:41","https://archives.nseindia.com/corporate/xbrl/IT_1078233_313341_03092020024134_WEB.xml"
"ICICIPRULI","ICICI Prudential Life Insurance Company Limited","7(3)","MADHU BURUGUPALLI","-","Equity Shares","12000","0",,"2000","757900","Buy","Equity Shares","14000","0","02-Sep-2020","02-Sep-2020","02-Sep-2020","ESOP","-","-","0","0","0","0","NA","-","03-Sep-2020 14:21","https://archives.nseindia.com/corporate/xbrl/IT_1078231_313335_03092020022126_WEB.xml"
"ICICIPRULI","ICICI Prudential Life Insurance Company Limited","7(3)","MADHU BURUGUPALLI","-","Equity Shares","6000","0",,"6000","2273700","Buy","Equity Shares","12000","0","01-Sep-2020","01-Sep-2020","01-Sep-2020","ESOP","-","-","0","0","0","0","NA","-","03-Sep-2020 14:21","https://archives.nseindia.com/corporate/xbrl/IT_1078231_313335_03092020022126_WEB.xml"
"SOBHA","Sobha Limited","7(2)","RAVI PNC MENON","Promoter Group","Equity Shares","3121339","3.29",,"3128","794817","Buy","Equity Shares","3124467","3.29","01-Sep-2020","01-Sep-2020","03-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 14:18","https://archives.nseindia.com/corporate/xbrl/IT_1078230_313327_03092020021809_WEB.xml"
"ESTER","Ester Industries Limited","7(2)","Wilemina Finance Corp.","Promoters","Equity Shares","44915012","53.86",,"1440000","93456000","Buy","Equity Shares","46355012","55.59","01-Sep-2020","01-Sep-2020","03-Sep-2020","Off Market","-","-","0","0","0","0","NA","-","03-Sep-2020 14:11","https://archives.nseindia.com/corporate/xbrl/IT_1078227_313323_03092020021142_WEB.xml"
"ESTER","Ester Industries Limited","7(2)","MOVI Limited","Promoter Group","Equity Shares","4100000","4.92",,"2160000","140184000","Buy","Equity Shares","6260000","7.51","01-Sep-2020","01-Sep-2020","03-Sep-2020","Off Market","-","-","0","0","0","0","NA","-","03-Sep-2020 14:07","https://archives.nseindia.com/corporate/xbrl/IT_1078225_313320_03092020020700_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Anil Sarin","Promoters","Equity Shares","32337742","1.96",,"38509548","1307399155","Buy","Equity Shares","70847290","24.01","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Anil Sarin HUF","Promoters","Equity Shares","163900","0.06",,"751360","25508672","Buy","Equity Shares","915260","0.31","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Mrs. Sharda Sarin","Promoters","Equity Shares","5718905","1.94",,"13549134","459993099","Buy","Equity Shares","19268039","6.53","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Ashok Sarin HUF","Promoters","Equity Shares","163900","0.06",,"751360","25508672","Buy","Equity Shares","915260","0.31","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Roma Sarin","Promoters","Equity Shares","894345","0.3",,"12048175","409035541","Buy","Equity Shares","12942520","4.39","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Raj Kumari HUF","Promoters","Equity Shares","163900","0.06",,"751360","25508672","Buy","Equity Shares","915260","0.31","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Ashok Sarin","Promoters","Equity Shares","32659282","11.07",,"38170849","129590324","Buy","Equity Shares","70830131","24","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"ANANTRAJ","Anant Raj Limited","7(2)","Amit Sarin","Promoters","Equity Shares","4324430","1.47",,"1500959","50957558","Buy","Equity Shares","5825389","1.97","28-Aug-2020","28-Aug-2020","01-Sep-2020","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","03-Sep-2020 13:59","https://archives.nseindia.com/corporate/xbrl/IT_1078223_313316_03092020015956_WEB.xml"
"RAMASTEEL","Rama Steel Tubes Limited","7(2)","NARESH KUMAR BANSAL","Promoters","Equity Shares","6214278","37",,"45400","1582405","Buy","Equity Shares","6259678","37.27","01-Sep-2020","01-Sep-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","03-Sep-2020 12:57","https://archives.nseindia.com/corporate/xbrl/IT_1078220_313295_03092020125751_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","102631287","11.35",,"42669000","3413520000","Sell","Equity Shares","59962287","6.63","31-Aug-2020","31-Aug-2020","02-Sep-2020","Off Market","-","-","0","0","0","0","NA","-","03-Sep-2020 12:31","https://archives.nseindia.com/corporate/xbrl/IT_1078218_313281_03092020123142_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","59962287","6.63",,"2500025","200002000","Sell","Equity Shares","57462262","6.36","01-Sep-2020","01-Sep-2020","02-Sep-2020","Off Market","-","-","0","0","0","0","NA","-","03-Sep-2020 12:31","https://archives.nseindia.com/corporate/xbrl/IT_1078218_313281_03092020123142_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Kayak Investments Holding Pte Limited","Promoters","Equity Shares","424676811","46.95",,"45169025","3613521969","Buy","Equity Shares","469845836","51.94","31-Aug-2020","01-Sep-2020","02-Sep-2020","Inter-se-Transfer","-","-","0","0","0","0","NA","-","03-Sep-2020 12:26","https://archives.nseindia.com/corporate/xbrl/IT_1078216_313278_03092020122657_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","102631287","11.35",,"712800","75841920","Pledge","Equity Shares","102631287","11.35","31-Aug-2020","31-Aug-2020","01-Sep-2020","Pledge Creation","-","-","0","0","0","0","NA","-","03-Sep-2020 12:20","https://archives.nseindia.com/corporate/xbrl/IT_1078214_313274_03092020122023_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","102631287","11.35",,"45169024","4805984154","Pledge Revoke","Equity Shares","102631287","11.35","31-Aug-2020","31-Aug-2020","01-Sep-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","03-Sep-2020 12:20","https://archives.nseindia.com/corporate/xbrl/IT_1078214_313274_03092020122023_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","102631287","11.35",,"2504205","280345750","Pledge Revoke","Equity Shares","102631287","11.35","28-Aug-2020","28-Aug-2020","01-Sep-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","03-Sep-2020 12:20","https://archives.nseindia.com/corporate/xbrl/IT_1078214_313274_03092020122023_WEB.xml"
"MAXHEALTH","Max Healthcare Institute Limited","7(2)","Max Ventures Investment Holdings Pvt. Limited","Promoters","Equity Shares","102631287","11.35",,"5148261","576347819","Pledge","Equity Shares","102631287","11.35","28-Aug-2020","28-Aug-2020","01-Sep-2020","Pledge Creation","-","-","0","0","0","0","NA","-","03-Sep-2020 12:20","https://archives.nseindia.com/corporate/xbrl/IT_1078214_313274_03092020122023_WEB.xml"
"SOLARA","Solara Active Pharma Sciences Limited","7(2)","SRJR ENTERPRISE LLP","Promoter Group","Equity Shares","100","0",,"1700000","680000000","Buy","Equity Shares","1700100","4.79","01-Sep-2020","01-Sep-2020","02-Sep-2020","Conversion of security","-","-","0","0","0","0","NA","-","03-Sep-2020 11:26","https://archives.nseindia.com/corporate/xbrl/IT_1078212_313261_03092020112645_WEB.xml"
"SOLARA","Solara Active Pharma Sciences Limited","7(2)","Arunkumar Pillai","Promoters","Equity Shares","1668463","6.21",,"1500000","600000000","Buy","Equity Shares","3168463","8.93","01-Sep-2020","01-Sep-2020","02-Sep-2020","Conversion of security","-","-","0","0","0","0","NA","-","03-Sep-2020 11:26","https://archives.nseindia.com/corporate/xbrl/IT_1078212_313261_03092020112645_WEB.xml"
"SOLARA","Solara Active Pharma Sciences Limited","7(2)","Karuna Business Solutions LLP","Promoter Group","Equity Shares","1412121","5.26",,"1400000","560000000","Buy","Equity Shares","2812121","7.93","01-Sep-2020","01-Sep-2020","02-Sep-2020","Conversion of security","-","-","0","0","0","0","NA","-","03-Sep-2020 11:26","https://archives.nseindia.com/corporate/xbrl/IT_1078212_313261_03092020112645_WEB.xml"
"BERGEPAINT","Berger Paints (I) Limited","7(2)","KAUSHIK SARKAR","Employees/Designated Employees","Equity Shares","27443","0",,"4000","2220000","Sell","Equity Shares","23443","0","02-Sep-2020","02-Sep-2020","03-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 11:25","https://archives.nseindia.com/corporate/xbrl/IT_1078211_313258_03092020112520_WEB.xml"
"INFY","Infosys Limited","7(2)","Prem Joseph Pereira","Employees/Designated Employees","Equity Shares","12268","0",,"1000","939320","Sell","Equity Shares","11268","0","28-Aug-2020","31-Aug-2020","01-Sep-2020","Market Sale","-","-","0","0","0","0","NSE","-","03-Sep-2020 11:22","https://archives.nseindia.com/corporate/xbrl/IT_1078209_313252_03092020112244_WEB.xml"
"INFY","Infosys Limited","7(2)","Prem Joseph Pereira","Employees/Designated Employees","Equity Shares","11268","0",,"600","567906","Sell","Equity Shares","10668","0","28-Aug-2020","31-Aug-2020","01-Sep-2020","Market Sale","-","-","0","0","0","0","BSE","-","03-Sep-2020 11:22","https://archives.nseindia.com/corporate/xbrl/IT_1078209_313252_03092020112244_WEB.xml"
"SKMEGGPROD","SKM Egg Products Export (India) Limited","7(2)","SKM Shree Shivkumar","Promoters","Equity Shares","12471472","47.37",,"5000","237473","Buy","Equity Shares","12476472","47.39","02-Sep-2020","02-Sep-2020","03-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 10:29","https://archives.nseindia.com/corporate/xbrl/IT_1078206_313236_03092020102935_WEB.xml"
"GOLDIAM","Goldiam International Limited","7(2)","Anmol Rashesh Bhansali","Promoter Group","Equity Shares","3470000","15.65",,"12677","1457572","Buy","Equity Shares","3482677","15.71","01-Sep-2020","01-Sep-2020","02-Sep-2020","Market Purchase","-","-","0","0","0","0","NSE","-","03-Sep-2020 10:24","https://archives.nseindia.com/corporate/xbrl/IT_1078204_313231_03092020102457_WEB.xml"
"METROPOLIS","Metropolis Healthcare Limited","7(2)","Mrs. Shefali Desai","Immediate relative","Equity Shares","3735","0.01",,"270","496498","Sell","Equity Shares","3465","0.01","28-Aug-2020","28-Aug-2020","31-Aug-2020","Market Sale","-","-","0","0","0","0","NSE","-","02-Sep-2020 22:26","https://archives.nseindia.com/corporate/xbrl/IT_1078202_313223_02092020102631_WEB.xml"
